ID,Sentence,Article_ID,Article,Votes_Complexity,MOS_Complexity,Std_Complexity,Votes_Understandability,MOS_Understandability,Std_Understandability,Vote_Lexical_difficulty,MOS_Lexical_difficulty,Std_Lexical_difficulty
341,"Über die möglichen Folgen der Erwärmungen informieren auch die Unterartikel Folgen der globalen Erwärmung in Deutschland, Folgen der globalen Erwärmung in Europa, Folgen der globalen Erwärmung in der Arktis, Folgen der globalen Erwärmung in der Antarktis sowie Folgen der globalen Erwärmung für den Weinbau.",9,Folgen der globalen Erwärmung,9,3.888888889,1.364225462,9,3.111111111,1.452966315,8,4.5,0.9258201
342,"In welchem Ausmaß die Durchschnittstemperatur im Laufe des 21 Jahrhunderts ansteigt, hängt insbesondere von der Menge an Treibhausgasen ab, die ausgestoßen werden.",9,Folgen der globalen Erwärmung,10,3.8,1.398411798,10,3.5,1.779513042,9,4.333333333,1
343,"Der Intergovernmental Panel on Climate Change (IPCC, Zwischenstaatlicher Ausschuss für Klimaänderungen) geht in seinem aktuellen Vierten Sachstandsbericht davon aus, dass sich die globale Durchschnittstemperatur bis 2100 abhängig vom weiteren Anstieg der Emissionen um 1,1 bis 6,4 °C erhöht.",9,Folgen der globalen Erwärmung,11,3.636363636,1.286291357,11,2.181818182,1.07871978,11,3.727272727,1.420627262
344,Steigende Durchschnittstemperaturen verschieben das Temperaturspektrum.,9,Folgen der globalen Erwärmung,15,2.6,1.45405836,15,1.933333333,1.437590577,15,2.6,1.352246808
345,"Während extreme Kälteereignisse seltener auftreten, werden außergewöhnliche Hitzeereignisse wahrscheinlicher.",9,Folgen der globalen Erwärmung,10,2.8,1.686548085,10,3.2,1.686548085,10,3.9,1.791957341
346,"Wegen der möglichen Auswirkungen auf menschliche Sicherheit, Gesundheit, Wirtschaft und Umwelt hat die globale Erwärmung große Risiken, kann sich aber örtlich und regional auch positiv auswirken.",9,Folgen der globalen Erwärmung,10,2.7,1.251665557,10,2.1,1.100504935,8,1.875,0.640869944
347,"Einige Veränderungen der Umwelt, die Menschen und Ökosysteme gemeinsam betreffen, sind schon wahrzunehmen.",9,Folgen der globalen Erwärmung,9,3.222222222,1.301708279,8,2.375,1.060660172,8,3.625,0.916125381
348,"Dazu gehören steigende Meeresspiegel, Gletscherschmelze oder statistisch signifikante Abweichungen vom gewöhnlichen Wettergeschehen (siehe unten).",9,Folgen der globalen Erwärmung,10,3.9,2.024845673,10,3.7,2.162817093,10,4.4,2.011080417
349,"Ob diese und weitere Folgen eintreten und wie stark sie sein werden, wird dabei recht unterschiedlich eingeschätzt.",9,Folgen der globalen Erwärmung,10,2.9,0.875595036,10,2.2,0.788810638,10,2.8,1.398411798
351,"Die Klimamodelle beschreiben derzeit auf globaler Ebene die Folgen recht gut, können diese jedoch auf regionaler Ebene nur recht unsicher abschätzen.",9,Folgen der globalen Erwärmung,10,4.2,1.398411798,10,4.1,1.449137675,10,5,1.247219129
352,"Wie stark die Veränderungen sein werden, hängt davon ab, wie rasch der Klimawandel fortschreitet.",9,Folgen der globalen Erwärmung,9,1.777777778,0.666666667,9,1.555555556,0.726483157,10,3.2,1.686548085
353,"Falls er in sehr kurzer Zeit erfolgen sollte, werden sowohl die ökonomischen Anpassungskosten als auch die Einflüsse auf die Natur voraussichtlich drastisch spürbar sein.",9,Folgen der globalen Erwärmung,11,4.454545455,1.293339581,11,3.090909091,1.972538743,11,3.909090909,1.578261414
354,"Der Erwärmungstrend setzt absehbar nicht nur die Ökosysteme, sondern auch Milliarden Menschen enormen Belastungen zB hinsichtlich der Wasserversorgung aus.",9,Folgen der globalen Erwärmung,11,4.181818182,1.328019715,11,3.272727273,1.848832555,11,4.181818182,1.53741223
355,"Dem IPCC zufolge weisen von 29 436 Serien mit Beobachtungsdaten aus 75 Studien, die signifikante Veränderungen in physikalischen oder biologischen Systemen aufzeigen, 89 % mit den Erwartungen über eine erwärmte Welt übereinstimmende Veränderungen auf.",9,Folgen der globalen Erwärmung,11,4.181818182,1.167748416,11,3.545454545,1.507556723,11,4.636363636,0.924416278
356,"Mit über 28000 Datensätzen zu biologischen Veränderungen ist Europa hierbei deutlich überrepräsentiert, doch dass hiervon 90 % eine mit der Erwärmung übereinstimmende Veränderung anzeigen macht das Ergebnis auch sehr robust.",9,Folgen der globalen Erwärmung,6,4.666666667,0.816496581,9,3.888888889,2.02758751,9,4.222222222,1.986062548
357,"In anderen Regionen und weltweit zu den physikalischen Systemen liegen deutlich weniger Datensätze vor, deren Kongruenz mit dem Erwärmungssignal allerdings mit 88 % bis 100 % ebenfalls sehr hoch liegt.",9,Folgen der globalen Erwärmung,9,4.444444444,1.509230856,6,3.5,0.547722558,9,4.333333333,1.936491673
358,Infolge der Eisschmelze in der Arktis und dem damit einhergehenden Verlust an beschwerender Masse steigt beispielsweise die Landmasse (-> „Landfläche“) Skandinaviens in Finnland und Schweden schneller als der regionale Meeresspiegel.,9,Folgen der globalen Erwärmung,6,4.666666667,0.816496581,7,3.857142857,0.690065559,6,4.833333333,0.752772653
359,Am Bottnischen Meerbusen steigt nach Daten des Permanent Service of Mean Sea Level das Land jährlich um bis zu sieben Millimeter.,9,Folgen der globalen Erwärmung,10,3.4,1.429840706,10,2.7,1.418136492,10,3.5,1.354006401
360,Finnland gewinnt jährlich vor allem an seiner Küstenlinie jedes Jahr 700 Hektar Fläche.,9,Folgen der globalen Erwärmung,9,2.333333333,1.118033989,9,2.222222222,0.971825316,8,2.25,1.035098339
361,Bei Ratan in der schwedischen Gemeinde Robertsfors stieg die Küstenlinie gegenüber dem (ebenfalls steigenden) Meeresspiegel seit Beginn der Messungen 1892 um nahezu einen Meter.,9,Folgen der globalen Erwärmung,15,3.666666667,1.588650221,15,3.133333333,1.552264091,15,3.266666667,1.751190072
362,"Den Hafen des schwedischen Luleå können viele Schiffe nicht mehr anlaufen, hier sinkt der Meeresspiegel jährlich ebenfalls um nahezu einen Zentimeter, prognostiziert für noch mindestens 600 weitere Jahre.",9,Folgen der globalen Erwärmung,10,3.8,1.475729575,10,3.2,1.619327707,9,4.666666667,1
363,Hier wird die Fahrrinne für rund 170 Mio Euro tiefer gebaggert; im gegenüberliegenden finnischen Vaasa liegt ein früherer Hafen heute zehn Kilometer im Landesinneren.,9,Folgen der globalen Erwärmung,16,3.4375,1.631716887,16,3.3125,1.662077014,15,3.2,1.424279266
365,"Zwischen den globalen Temperaturen und der Biodiversität gibt es einen langfristigen Zusammenhang, der sich anhand von Fossilienfunden bis vor 520 Millionen Jahren feststellen lässt.",9,Folgen der globalen Erwärmung,15,3.266666667,1.387014608,14,2.714285714,1.325987088,15,3.6,1.242118007
366,In Zeiten höherer Temperaturen war die Artenvielfalt sowohl im Meer als auch am Land geringer als in Zeiten niedrigerer Temperaturen.,9,Folgen der globalen Erwärmung,9,2.888888889,1.054092553,8,2.25,1.035098339,9,3.555555556,1.878237945
369,"Mittlerweile gilt als sehr wahrscheinlich, dass mit der Globalen Erwärmung das Artensterben beschleunigt wird.",9,Folgen der globalen Erwärmung,10,2.8,1.135292424,10,2.6,1.349897115,9,3.555555556,0.881917104
370,"Werden keine Maßnahmen zur Bekämpfung des Klimawandels getroffen, sind weltweit 16 % aller Arten vom Aussterben bedroht, wie eine 2015 in Science erschienene Übersichtsarbeit ergab.",9,Folgen der globalen Erwärmung,11,3.909090909,1.640399065,11,3.363636364,2.110579412,11,4.454545455,1.752919642
371,"Südamerika mit 23 und Australien mit 14 % sind die Kontinente mit dem größten Anteil bedrohter Arten, für Europa betrug der Anteil 6 %, für Nordamerika 5 %.",9,Folgen der globalen Erwärmung,10,2.4,1.173787791,10,2.2,0.918936583,10,3.2,1.229272594
372,"Bei Einhaltung des Zwei-Grad-Ziels könnte die Rate weltweit auf 5,2 % reduziert werden.",9,Folgen der globalen Erwärmung,9,2.555555556,1.236033081,8,2.25,0.88640526,9,2.666666667,1.118033989
373,"Laut dem vom Arktischen Rat in Auftrag gegebenen Arctic Climate Impact Assessment wird in zahlreichen polaren Gebieten die Artenvielfalt zunehmen, weil im Zuge der Erwärmung neue Arten in die Arktis einwandern werden und die Gesamtzahl der Arten und deren Produktivität zunehmen wird.",9,Folgen der globalen Erwärmung,10,5,0.942809042,10,4.4,1.264911064,10,4.7,1.251665557
374,In den Ozeanen ist weltweit etwa 50-mal mehr Kohlenstoff enthalten als in der Atmosphäre.,9,Folgen der globalen Erwärmung,9,1.444444444,0.726483157,9,1.222222222,0.440958552,10,2.3,1.251665557
375,Der Ozean wirkt als große Kohlenstoffdioxidsenke und nimmt circa ein Drittel der durch menschliche Aktivitäten freigesetzten Menge Kohlenstoffdioxid auf.,9,Folgen der globalen Erwärmung,15,3.266666667,1.222799287,15,2.6,1.352246808,15,2.8,1.320173149
376,In den oberen Schichten der Ozeane wird es teilweise durch Photosynthese gebunden.,9,Folgen der globalen Erwärmung,15,2.2,1.082325539,15,2.466666667,0.915475416,15,3,1.309307341
377,"Würden die Meere kein Kohlendioxid lösen, läge die atmosphärische Konzentration von Kohlenstoffdioxid einer Untersuchung aus dem Jahre 2004 zufolge um 55 ppm höher, zum damaligen Zeitpunkt also statt bei 380 ppm bei wenigstens 435 ppm.",9,Folgen der globalen Erwärmung,10,4.3,1.702938637,10,3.6,1.505545305,9,5.111111111,0.78173596
378,"Über den Zeitraum von Jahrhunderten gerechnet, sind die Ozeane in der Lage, bis zu 90 % der anthropogenen CO2-Emissionen aufzunehmen.",9,Folgen der globalen Erwärmung,8,2.625,0.916125381,8,2.5,0.9258201,9,3.777777778,1.787300882
379,"Verschiedene Effekte sorgen jedoch dafür, dass mit steigenden Temperaturen und wachsendem atmosphärischem CO2-Anteil die Aufnahmefähigkeit der Meere für Kohlenstoff abnimmt.",9,Folgen der globalen Erwärmung,8,3.875,0.640869944,10,3.6,1.837873167,10,4.6,1.349897115
380,"Wie weit die Aufnahmefähigkeit sinkt, lässt sich schwer beziffern.",9,Folgen der globalen Erwärmung,11,3.727272727,1.678744119,11,4.090909091,1.972538743,11,4.636363636,1.629277587
381,In einem Szenario mit über das 21 Jh stark ansteigenden Emissionen (Business as usual) liegt der über diesen aufgenommene Anteil bei nur noch 22 %.,9,Folgen der globalen Erwärmung,14,3.785714286,1.251372872,14,3.071428571,1.439245834,14,3.428571429,1.398586414
382,Nur in einem Emissionsszenario mit strengem Klimaschutz steigt der aufgenommene Anteil.,9,Folgen der globalen Erwärmung,11,3,1.183215957,11,3,1.183215957,10,3.4,0.966091783
383,Als Folge der Erderwärmung erhöht sich der Meeresspiegel.,9,Folgen der globalen Erwärmung,7,2,1.154700538,7,1.571428571,0.975900073,7,2.428571429,0.975900073
384,"Zwischen 1901 und 2010 ist er um ca 1,7 cm pro Jahrzehnt gestiegen, wobei sich der Anstieg seit 1993 auf ca 3,2 cm pro Jahrzehnt erhöht hat.",9,Folgen der globalen Erwärmung,8,3.375,0.916125381,10,2.3,1.33749351,10,2.7,1.159501809
385,"Nach verschiedenen Szenarien des IPCC werden bis 2100 Anstiege zwischen 0,40 m bei strengem Klimaschutz und 0,67 m bei weiter steigenden Emissionen (Business as usual) gegenüber dem Stand der 1990er Jahre erwartet.",9,Folgen der globalen Erwärmung,10,3.6,1.349897115,10,3.2,1.619327707,10,3.9,1.449137675
386,"Die Erhöhung fällt nicht gleichmäßig aus, sondern stellt sich aufgrund von Meeresströmungen und anderen Faktoren regional unterschiedlich dar.",9,Folgen der globalen Erwärmung,9,2.444444444,1.013793755,10,2.9,1.791957341,8,3.625,0.916125381
387,Der mögliche Kollaps von Teilen des antarktischen Eisschildes ist in diesen Berechnungen noch eingeschlossen und würde zu massiven zusätzlichen Erhöhungen führen.,9,Folgen der globalen Erwärmung,9,3.111111111,0.78173596,10,3.3,1.494434118,6,4,0
388,"Für die Meeresspiegelerhöhung werden im Wesentlichen zwei Faktoren verantwortlich gemacht: Zum einen dehnt sich das Meerwasser bei höheren Temperaturen stärker aus, zum anderen kommt es bei höheren Temperaturen zum verstärkten Abschmelzen von Gletschern (siehe unten).",9,Folgen der globalen Erwärmung,9,4,1.5,9,3.444444444,1.810463415,9,4.111111111,1.536590743
389,"Allein für die thermische Ausdehnung bis 2100 werden Werte von 13–18 cm (bei Erhöhungen der Lufttemperatur um 1,1–1,5 °C) und 19–30 cm (bei 2,2–3,5 °C) genannt.",9,Folgen der globalen Erwärmung,10,3.9,1.728840331,10,3.6,2.319003617,10,3.9,1.969207398
390,Durch die zusätzlichen Beiträge des Schmelzwassers dürften diese sich noch verdoppeln.,9,Folgen der globalen Erwärmung,8,3.125,0.640869944,10,2.9,1.370320319,10,3.3,1.567021236
391,"Wenn sich die Erwärmung bei 3 °C gegenüber dem vorindustriellen Wert stabilisiert, wird eine Meeresspiegelerhöhung bis zum Jahr 2300 um 2,5–5,1 m prognostiziert.",9,Folgen der globalen Erwärmung,10,3.1,1.100504935,10,2.9,1.969207398,10,3.8,1.932183566
392,Als Versauerung der Meere wird die Abnahme des pH-Wertes des Meerwassers bezeichnet.,10,Versauerung der Meere,15,2.133333333,1.187233679,15,2.066666667,1.162919151,15,2.466666667,1.187233679
393,Verursacht wird sie durch die Aufnahme von Kohlenstoffdioxid (CO2) aus der Erdatmosphäre.,10,Versauerung der Meere,16,2.375,1.024695077,17,2.529411765,1.374665735,17,3,1.541103501
395,"Während Kohlenstoffdioxid in der Erdatmosphäre physikalisch zu steigenden Temperaturen auf der Erde führt, wirkt es im Meerwasser chemisch.",10,Versauerung der Meere,10,2.5,1.08012345,10,2.9,1.91195072,10,3.4,1.897366596
396,Das Meerwasser ist leicht basisch.,10,Versauerung der Meere,12,1,0,16,1.6875,1.138346754,14,1.357142857,0.497245158
397,"Durch die Versauerung wird es nicht sauer, sondern weniger basisch.",10,Versauerung der Meere,10,2.2,1.229272594,10,1.8,0.788810638,10,2.5,0.971825316
398,"Die Folgen dieser Versauerung betreffen zunächst kalkskelettbildende Lebewesen, deren Fähigkeit, sich Schutzhüllen bzw Innenskelette zu bilden, bei sinkendem pH-Wert nachlässt.",10,Versauerung der Meere,8,5.25,0.707106781,9,4.666666667,1.802775638,8,5.25,0.707106781
399,"Weil diese Arten oft die Basis der Nahrungsketten in den Ozeanen bilden, können sich daraus weitere schwerwiegende Konsequenzen für die zahlreichen von ihnen abhängigen Meeresbewohner und in der Folge auch für die auf diese angewiesenen Menschen ergeben.",10,Versauerung der Meere,9,5.555555556,1.013793755,9,4.777777778,1.301708279,9,5.777777778,1.092906421
400,Der pH-Wert ist für ideal verdünnte Lösungen definiert und daher auf das salzhaltige Meereswasser nicht direkt anwendbar.,10,Versauerung der Meere,9,3.444444444,1.013793755,7,3.857142857,0.377964473,9,4.222222222,0.971825316
401,"Um Durchschnittswerte für Meereswasser angeben zu können, müssen darüber hinaus Modelle angewendet werden, um ein chemisches Gleichgewicht des Ozeans zu simulieren.",10,Versauerung der Meere,10,3.8,1.398411798,10,3.3,1.946506843,10,4,1.885618083
402,"Hierzu werden derzeit drei verschiedene Modelle mit daraus folgenden Skalen angewendet, die um bis zu 0,12 Einheiten auseinander liegen.",10,Versauerung der Meere,16,3,1.788854382,16,2.8125,1.759498034,16,3.0625,1.768945072
403,Durchschnittswerte können daher nur im Rahmen des zugrundeliegenden Modells verglichen werden.,10,Versauerung der Meere,10,3.1,1.370320319,10,2.9,1.523883927,9,2.888888889,1.166666667
404,Das Meerwasser ist mit einem pH-Wert um 8 leicht basisch.,10,Versauerung der Meere,9,1.444444444,0.726483157,9,1.444444444,0.527046277,10,2.2,1.398411798
405,"Nach einer Zusammenfassung der britischen Royal Society weist das Oberflächenwasser der Meere heute bis in eine Tiefe von 50 m typischerweise pH-Werte zwischen 7,9 und 8,25 auf, mit einem Durchschnittswert von 8,08.",10,Versauerung der Meere,10,3.3,1.159501809,10,2.2,1.032795559,10,3.3,1.33749351
406,"Die wichtigsten Ursachen für diese Differenz um 0,25 Einheiten sind die Temperatur des Wassers, der lokale Auftrieb von kohlenstoffdioxidreichem Tiefenwasser, sowie die biologische Produktivität, die dort, wo sie hoch ist, in Form von Meereslebewesen viel Kohlenstoffdioxid bindet und in tiefere Wasserschichten transportiert.",10,Versauerung der Meere,10,5,1.490711985,8,3.375,0.744023809,10,4.6,1.505545305
407,"Eine Möglichkeit, frühere pH-Werte zu rekonstruieren, bietet die Analyse von Sedimenten.",10,Versauerung der Meere,9,2.111111111,0.927960727,8,1.375,0.51754917,9,2.444444444,1.130388331
408,"Aus der isotopischen Zusammensetzung von Borhydroxiden lässt sich bestimmen, dass der pH-Wert an der Meeresoberfläche vor etwa 21 Millionen Jahren etwa 7,4 ± 0,2 betrug, bis er vor ungefähr 7,5 Millionen Jahren auf den Wert von 8,2 ± 0,2 stieg.",10,Versauerung der Meere,10,3.2,0.788810638,10,3.8,1.813529401,10,4.2,1.751190072
409,"Da der pH-Wert der Meere über den Henry-Koeffizienten direkt mit der Kohlenstoffdioxidkonzentration der Atmosphäre gekoppelt ist, lassen sich so auch Paläo-CO2-Konzentrationen bestimmen.",10,Versauerung der Meere,11,4.363636364,1.80403588,11,4.181818182,1.721521526,11,5.545454545,1.439696938
410,Bis zum Beginn der ozeanischen Versauerung infolge der einsetzenden Industrialisierung im 18 Jahrhundert und des steigenden Kohlenstoffdioxidausstoßes blieb dieser Wert in etwa konstant.,10,Versauerung der Meere,10,4.5,1.08012345,10,3.8,2.1499354,10,4.4,1.776388346
411,"Infolge des menschlichen Kohlenstoffdioxidausstoßes, der zu etwa einem Viertel von den Weltmeeren aufgenommen wird, stieg der Säuregrad der Ozeane seit Beginn der Industrialisierung um knapp 30 % an (Stand 2016).",10,Versauerung der Meere,6,3.166666667,0.752772653,9,3.555555556,2.45515331,9,3.777777778,1.922093766
413,"Die Versauerung verläuft nach dem Fünften Sachstandsbericht des IPCC schneller als alle ähnlichen Versauerungen der vergangenen 65 Mio Jahre, eventuell der vergangenen 300 Mio Jahre.",10,Versauerung der Meere,18,5,1.137592918,18,4.444444444,1.503807803,18,5.055555556,1.211329956
